designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 6730684485544313344,6730684485544313344,284.2376926,-37.96635865,0.7818522354,-4.220691707,-4.039809843,0.872441,19.087357,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684485544317568,6730684485544317568,284.243881,-37.95498997,1.687355677,-3.288129189,-14.44679484,1.072594,20.461754,2.4364414,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684485544337280,6730684485544337280,284.2374692,-37.94679569,0.6514710954,0.2863646836,-1.072303508,0.9923545,19.20977,1.5092201,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684485546517376,6730684485546517376,284.241927,-37.96266634,1.723622865,0.3791244705,-0.7527887446,0.8746114,20.62241,2.0659275,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684485546521344,6730684485546521344,284.2356237,-37.9653481,0.3304603313,-2.773161186,-6.557345339,1.0639844,20.321108,0.9539051,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684485546521472,6730684485546521472,284.2460916,-37.95645817,0.1890200945,-3.147462443,-8.770149936,0.9601788,20.314667,1.2775574,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276944698735872,6730276944698735872,282.279771,-36.87641613,1.45000665,10.66367809,-6.347416489,0.96590513,19.398758,2.3046284,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276974751488256,6730276974751488256,282.2365021,-36.90878273,0.08063280611,-0.3162219703,-3.31924912,1.0237824,17.257477,1.0395508,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5049.51,4.7654,-1.6356,1209.9774,0.0871,0.0702,0.038
Gaia DR3 6730276974751501440,6730276974751501440,282.2359741,-36.90031012,1.391380574,-0.7018994936,-2.031725739,5.310808,17.19586,0.9661579,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730276974751502464,6730276974751502464,282.2448849,-36.89946601,0.6008774199,-8.021042739,-7.309688189,1.0181929,16.439152,1.0365009,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4946.9536,4.3898,-1.2899,1423.0923,0.0045,0.0036,0.002
Gaia DR3 6730276974754213120,6730276974754213120,282.2371052,-36.9073629,0.0816593608,1.79894626,-3.37985699,0.9533355,18.192993,0.8288307,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5554.81,4.7325,-3.8591,2578.4932,0.0066,0.0055,0.003
Gaia DR3 6730276974754222592,6730276974754222592,282.2390556,-36.90392528,0.04431816065,-0.4389328566,-10.76478344,0.9943436,17.859486,0.7880459,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5685.4023,4.7313,-1.6885,2464.1904,0.0042,0.0035,0.0019
Gaia DR3 6730276974754222720,6730276974754222720,282.2351202,-36.90369582,-0.03480474982,-3.444764933,-5.770266638,0.9380824,19.45239,1.0739079,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276974754234368,6730276974754234368,282.2422867,-36.90048348,0.06202259192,-7.686479169,-2.430727688,0.99715275,18.336466,0.90849113,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5231.1357,4.7675,-1.5437,2307.1204,0.0124,0.0102,0.0056
Gaia DR3 6730276974754242560,6730276974754242560,282.2453765,-36.89759389,0.3102575535,-1.894137784,-1.555158236,1.0081425,18.33164,0.89227295,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5404.9526,4.7743,-2.0705,2485.9836,0.0044,0.0037,0.002
Gaia DR3 6730276974766437632,6730276974766437632,282.2364239,-36.90643689,0.1477078707,7.749009267,-7.064498971,0.96887875,18.728516,1.3731155,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4261.008,4.8959,-1.3826,1195.692,0.0103,0.0077,0.0042
Gaia DR3 6730276979051904896,6730276979051904896,282.2377755,-36.91067186,-0.3827695648,-0.7977459644,-13.9763412,1.0427129,20.294888,0.81332016,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276979051915776,6730276979051915776,282.2425941,-36.89806009,-0.4125925834,-0.8908637517,-2.336775704,0.9907725,20.407413,1.9606285,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276979051917184,6730276979051917184,282.244557,-36.89598193,,,,,20.935596,0.90603447,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276979051917952,6730276979051917952,282.2333165,-36.90499683,0.04049447258,0.5832244571,-8.897960418,1.0772932,20.206024,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276979051923328,6730276979051923328,282.2354379,-36.89980698,,,,,21.072271,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560653047393536,6730560653047393536,280.8365264,-36.71007179,0.0752998786,-1.972301924,-0.8876362727,1.0056077,19.28678,1.3445396,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560653047393792,6730560653047393792,280.8346493,-36.71173126,-0.2256893149,4.084983775,-11.83737305,0.95039845,19.600595,0.79906464,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560653047394560,6730560653047394560,280.827893,-36.71794259,0.3318327527,2.632187168,-7.166747346,1.002972,18.473104,0.89883995,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5259.794,4.746,-1.2217,2642.5664,0.0059,0.0049,0.0026
Gaia DR3 6730560653047399168,6730560653047399168,280.8345387,-36.70944475,-0.1149666254,0.3619565988,-6.459082887,0.9653979,19.624924,0.82292175,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560653047410816,6730560653047410816,280.8238429,-36.71435263,1.114588548,1.000936866,-3.885555304,1.0459194,19.623592,2.4175434,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560653047413376,6730560653047413376,280.8305187,-36.70686836,0.4580784874,-1.029078491,-4.228861887,1.0096707,19.520218,0.84679985,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560653047414656,6730560653047414656,280.8329695,-36.70411625,-0.5366687712,-2.088382686,-6.333868261,1.0559355,19.9829,0.80550957,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560653049348736,6730560653049348736,280.8355669,-36.71379945,0.3607089279,-8.069754086,-7.031526642,1.0011061,20.301472,1.1998978,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560653049364224,6730560653049364224,280.8274598,-36.70850199,-0.4068272464,-0.6802223224,-6.717138679,1.1696411,20.018,1.0338974,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560653052909184,6730560653052909184,280.8380558,-36.71763565,1.025526348,-5.335332196,-2.54590788,1.0648696,20.289564,1.1980801,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560653057819520,6730560653057819520,280.833756,-36.71572706,-0.9844070199,-2.565100584,-8.419364147,1.0702227,20.541832,1.482151,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560653057819776,6730560653057819776,280.8277805,-36.71377107,0.6050599389,-2.53314188,-2.174938487,1.1305643,20.459229,1.2290573,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560653057820544,6730560653057820544,280.8368328,-36.71898751,0.481015915,-4.05197955,-1.808894794,1.0500027,20.508673,1.0891571,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560653058980096,6730560653058980096,280.8247393,-36.71712331,-0.03068222527,0.9496386528,-3.181037191,1.0657036,20.580687,1.4891376,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560653059829888,6730560653059829888,280.833399,-36.71139992,-0.2986835048,-4.758766072,-5.721168235,1.1730405,20.825027,1.2717323,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143792021888,6730905143792021888,284.890072,-36.63182685,-0.3448612322,0.6667697641,-3.240261078,3.236128,15.3275585,0.91187,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905143792024064,6730905143792024064,284.8905018,-36.62573446,0.03654658294,1.215288003,-1.889489463,1.7465297,15.236613,0.87055016,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6019.674,3.0532,-2.2174,6548.59,0.4673,0.3958,0.2177
Gaia DR3 6730905143792024576,6730905143792024576,284.8921852,-36.62702295,-0.3333392164,1.170517102,-3.293991138,1.6450906,17.183062,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905143792024960,6730905143792024960,284.8914198,-36.62655644,2.468221438,0.985376474,0.3898965272,1.5605015,18.114,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143792025472,6730905143792025472,284.892276,-36.62761015,,,,,18.239677,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143792025600,6730905143792025600,284.8922308,-36.62751113,,,,,18.424105,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143792025856,6730905143792025856,284.8912293,-36.62697701,-0.1110142608,0.8455056885,-2.609047694,1.2893513,16.898989,0.94767284,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905143792026752,6730905143792026752,284.8914191,-36.62848061,,,,,18.465412,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143792027136,6730905143792027136,284.8913391,-36.62820509,,,,,18.55973,1.0464478,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143792028032,6730905143792028032,284.8908712,-36.6287119,0.2314929714,0.5943632941,-2.310405833,1.5138359,14.507884,1.2200251,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5893.4653,3.0512,-1.12,3907.021,1.2089,0.9869,0.5417
Gaia DR3 6730905143792028544,6730905143792028544,284.8903766,-36.62998086,0.5415925,-0.03842019157,-3.054498103,4.050306,15.038758,1.1127777,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905143792028672,6730905143792028672,284.8902731,-36.62943052,,,,,18.557758,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143792029184,6730905143792029184,284.8921622,-36.62989756,,,,,17.802778,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143792029312,6730905143792029312,284.8917321,-36.63019819,-0.2374068265,0.8130625527,-2.263415894,1.3878963,15.884423,0.51877594,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905143792029568,6730905143792029568,284.8898877,-36.62920136,-0.7592779341,0.7365475193,-2.321595424,1.7327113,17.104166,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905143792029824,6730905143792029824,284.889564,-36.62967587,,,,,18.574394,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143792030080,6730905143792030080,284.8884215,-36.62982055,,,,,17.424883,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905143792030208,6730905143792030208,284.8880518,-36.6297587,,,,,18.256922,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684485546526336,6730684485546526336,284.2423867,-37.95604381,-0.5016637316,-0.4291585462,-2.535371846,0.97687,20.293829,0.7099819,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684485546526464,6730684485546526464,284.2363361,-37.96097219,-0.01289051501,-0.8965705978,-5.933895478,0.95714444,20.349537,0.6604233,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684485546549120,6730684485546549120,284.2331381,-37.95103556,1.183182296,-5.443468398,-4.966908706,0.92456615,20.442215,1.2303295,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684485551040896,6730684485551040896,284.237406,-37.96683414,1.085419483,0.3809011646,-0.2639738415,0.9756661,17.425365,1.6696835,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3983.6638,4.7612,-0.5077,671.2356,0.1054,0.0767,0.0411
Gaia DR3 6730684485551052032,6730684485551052032,284.2294994,-37.95575063,0.3148414301,3.505089191,-3.033260512,1.064327,17.852945,0.9538231,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5153.8413,4.7932,-1.8409,1706.7002,0.0027,0.0022,0.0012
Gaia DR3 6730684515610295680,6730684515610295680,284.2475895,-37.95414864,0.2128930908,0.2088671119,-4.342456738,1.0415871,18.619951,0.9737778,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5099.495,4.7913,-1.5401,2418.5544,0.0032,0.0026,0.0014
Gaia DR3 6730684515610321792,6730684515610321792,284.2521051,-37.94850842,0.06410374809,-2.056187645,-11.27170452,1.0120298,19.806211,0.6705437,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684515610359808,6730684515610359808,284.2544608,-37.94249445,0.1967996019,-8.489251372,-10.61924715,0.9710899,18.124485,0.8292465,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5517.909,4.7283,-1.7047,2555.4302,0.0044,0.0037,0.002
Gaia DR3 6730684515610359936,6730684515610359936,284.2428472,-37.9413786,0.3810968093,-6.304745316,-5.864263544,1.0178245,18.330315,1.3152905,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4434.113,4.8386,-1.6307,1189.311,0.0026,0.002,0.0011
Gaia DR3 6730684515610374016,6730684515610374016,284.2456855,-37.93919472,0.0032168107,-3.240134932,-5.432527709,0.92753613,18.492144,0.91529274,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5246.8794,4.7833,-1.8928,2389.495,0.0054,0.0044,0.0024
Gaia DR3 6730684519904057216,6730684519904057216,284.2461416,-37.95175837,-0.6601541954,-1.099289552,-7.826089669,0.99977833,20.285946,0.92619324,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684519904058112,6730684519904058112,284.2552848,-37.94179139,0.01743509533,-2.643637683,-2.863792405,1.0785313,19.729753,1.0275078,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684519904061568,6730684519904061568,284.2533102,-37.94171978,0.1678777337,-1.352813929,-2.603615964,1.0142028,19.9113,1.0532532,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684519904072576,6730684519904072576,284.2467329,-37.93838996,1.670601649,0.03130029518,-4.443363403,0.98847914,20.372572,2.227745,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918747794688,6730447918747794688,280.3391946,-36.96913744,0.3276712061,0.8095203356,0.6791202247,1.0249546,19.144762,1.7144413,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918747795712,6730447918747795712,280.3479927,-36.96017986,0.5554099642,-3.080163133,-7.596050507,1.0383446,19.200478,0.9859524,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918751588864,6730447918751588864,280.348607,-36.97373434,1.081142209,-1.860091925,-4.226350222,0.9338959,20.374708,1.0320263,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918752917376,6730447918752917376,280.3417342,-36.97263278,-0.05982520193,0.3911874607,-9.353181842,1.0026479,20.49799,1.214983,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918752918272,6730447918752918272,280.3517789,-36.9782023,0.3363463726,7.205288161,-0.1307731257,1.0216619,20.36953,1.578413,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918752918400,6730447918752918400,280.3442835,-36.97542211,0.7814255773,-0.6874195404,-0.6569258548,1.0206941,20.425543,1.4919128,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918754949888,6730447918754949888,280.3511689,-36.96563788,-0.1389225832,1.704839726,-1.558718307,0.9727078,20.617872,0.77410126,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918754950656,6730447918754950656,280.3494496,-36.97002368,,,,,20.668615,1.4779053,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918754951680,6730447918754951680,280.3484692,-36.97293524,0.9113716363,-0.9469704952,-5.620681641,0.9565297,20.557863,1.1028385,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918754954496,6730447918754954496,280.350254,-36.975523,,,,,20.885595,0.57169914,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918757208320,6730447918757208320,280.3509034,-36.96850218,,,,,20.619686,1.186224,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918760413568,6730447918760413568,280.3531328,-36.97360172,0.1125924837,-1.03165723,-4.061738253,0.94497246,13.708202,1.5749941,-51.880413,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4330.9565,1.8235,-0.3597,5651.9644,0.4801,0.3578,0.1883
Gaia DR3 6730447918760414592,6730447918760414592,280.3557114,-36.96726487,0.1153693003,-0.4516164816,-2.15865733,1.0059725,17.528025,1.0704536,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4917.875,4.7329,-0.8775,1457.0791,0.0162,0.013,0.0069
Gaia DR3 6730447918760414720,6730447918760414720,280.3560088,-36.96622103,0.1574686635,-0.6395383965,2.202798431,1.0019687,19.389359,1.1817112,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730447918760416000,6730447918760416000,280.3447875,-36.97275108,-0.2516981047,-3.568007386,-3.524405339,1.5687237,17.646187,1.1184349,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4853.331,4.6873,-0.4337,1555.8628,0.0055,0.0044,0.0023
Gaia DR3 6730560653059831040,6730560653059831040,280.8386146,-36.70928978,,,,,20.784815,0.8488121,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560653062758016,6730560653062758016,280.8307654,-36.71840557,0.7490040693,-1.18964419,-1.107383111,0.9851146,16.665033,1.1933689,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4879.5205,4.6726,-0.6634,917.4882,0.2754,0.218,0.1169
Gaia DR3 6730560653062758528,6730560653062758528,280.8299752,-36.71815707,0.7304278822,-1.229066881,-1.151791015,0.98310286,16.611286,1.1888075,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4607.853,4.4481,-1.2914,1110.2728,0.0028,0.0022,0.0012
Gaia DR3 6730560653062758912,6730560653062758912,280.8366802,-36.71109011,0.05567346347,-1.579818795,-2.382123256,0.9999428,17.149128,1.1199837,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4828.032,4.4125,-0.8311,1813.2777,0.0677,0.0539,0.029
Gaia DR3 6730560653062761088,6730560653062761088,280.8336536,-36.71047794,0.8809215295,1.930691327,3.538684075,1.0006253,14.230886,0.85725117,-44.584686,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,5628.2,4.1977,-0.5494,1057.9226,0.1066,0.0891,0.0481
Gaia DR3 6730560653064525056,6730560653064525056,280.8377516,-36.70813054,0.07497001144,-2.871603109,-1.867878096,1.0244797,20.062014,1.100502,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560683114736000,6730560683114736000,280.8493295,-36.69901165,0.1544261902,-4.920417956,-8.632585199,1.0174745,18.637537,1.050087,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560683115055872,6730560683115055872,280.837972,-36.7015724,-0.0563088867,1.846618843,1.710527528,1.0092303,18.593292,1.0010929,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5021.2227,4.785,-1.3512,2281.8037,0.0062,0.005,0.0027
Gaia DR3 6730560683115056000,6730560683115056000,280.8346815,-36.7014178,-0.3100472069,-0.9676880159,-8.141364245,0.9099709,18.461298,0.9046593,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5288.4463,4.781,-1.6245,2477.6863,0.0031,0.0026,0.0014
Gaia DR3 6730560683115350272,6730560683115350272,280.8436469,-36.70563916,1.221550943,-2.179902112,-11.54781109,1.0083894,19.067982,2.1056824,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560683122915584,6730560683122915584,280.8411196,-36.70524768,0.003004899895,-4.087851242,-6.588072859,1.017697,19.602491,0.8394871,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560683122917632,6730560683122917632,280.841049,-36.71167329,0.406685857,1.864960608,-5.032297651,1.0410303,19.100313,0.82450294,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560683122932992,6730560683122932992,280.8484859,-36.7047271,-0.09756861314,0.5380457718,-1.4520765,0.9535192,19.158712,1.0191975,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560683122935168,6730560683122935168,280.85028,-36.6995465,0.3895201157,-3.648734357,0.4862221617,1.0169647,18.36427,0.94592285,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5221.739,4.7895,-1.6767,2268.625,0.0113,0.0092,0.005
Gaia DR3 6730684519904074112,6730684519904074112,284.2461121,-37.93913437,0.8360472179,-1.472250749,-7.551561606,0.9426157,20.4156,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684519906276096,6730684519906276096,284.2431471,-37.94894033,-1.368627876,-1.038981955,-3.30020701,0.9409686,20.601469,1.4294949,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684519908020480,6730684519908020480,284.250445,-37.94355318,,,,,20.840336,0.901783,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684519908021632,6730684519908021632,284.2533454,-37.93998426,,,,,21.012869,0.4140644,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684519910786432,6730684519910786432,284.2424645,-37.94777794,0.124278839,1.08220135,-5.759998663,1.052684,17.09234,1.2307186,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4585.7217,4.3488,-1.1094,1619.6686,0.0563,0.0439,0.0235
